RowNumber,CustomerId,FullName,CreditScore,Province,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
9513,15618155,Bùi Thanh Nam,663.0,Đà Nẵng,Male,45.0,5,83195.12,1,1,1,48682.1,0
9515,15565879,Nguyễn Hải Anh,845.0,Long An,Female,,9,0.0,2,1,1,56185.98,0
9516,15792922,Đặng Thanh Huyền,639.0,Hà Nội,Male,38.0,9,130233.14,1,1,1,81861.1,0
9517,15770567,Ngô Thị Minh,557.0,Lâm Đồng,Female,32.0,3,123502.53,1,1,1,,0
9518,15738042,Nguyễn Thùy Anh,,Kiên Giang,Male,37.0,8,140894.06,2,1,1,118059.19,0
9519,15714920,Võ Hữu Hùng,585.0,An Giang,Male,44.0,7,,1,1,1,112333.22,0
9520,15782121,Lý Thị Mai,610.0,Lâm Đồng,Female,27.0,2,0.0,2,1,0,14546.76,0
9521,15673180,Đỗ Thị Mai,727.0,Lâm Đồng,Female,18.0,2,,2,1,0,126172.11,0
9522,15660636,Hoàng Xuân Hải,540.0,Đà Nẵng,Female,40.0,8,0.0,2,1,0,3560.0,0
9523,15664504,Phạm Hoàng Khoa,418.0,Thanh Hóa,Male,35.0,7,0.0,2,1,1,88878.15,0
9524,15790322,Lý Ngọc Hà,660.0,Khánh Hòa,Female,32.0,0,,1,1,0,84605.0,0
9525,15739847,Võ Văn Dũng,850.0,Bà Rịa - Vũng Tàu,Male,unknown,5,146756.68,1,1,0,78268.61,0
9527,15665521,Hoàng Phương Tâm,642.0,Bình Dương,Male,18.0,5,111183.53,2,0,1,,0
9529,15584462,Dương Thùy Tâm,739.0,Khánh Hòa,Male,34.0,9,0.0,1,1,0,60584.33,0
9530,15661708,Đặng Thị Mai,508.0,Thanh Hóa,Female,41.0,5,0.0,2,1,1,,0
9531,15584452,Trần Thùy Phúc,nan,TP.HCM,Male,,6,nan,2,0,0,167181.77,0
9532,15717010,Lê Minh Khoa,741.0,Bắc Ninh,Female,60.0,5,0.0,1,1,1,38914.51,0
9533,15643828,Trần Thanh Khoa,592.0,An Giang,Male,29.0,7,0.0,2,1,1,91196.67,0
9535,15795488,Trần Ngọc Anh,773.0,Quảng Ninh,Male,52.0,2,0.0,2,1,0,57337.79,0
9536,15581551,Nguyễn Minh Huyền,850.0,Long An,Male,41.0,8,132838.07,1,1,1,175347.28,0
9538,15780409,Phạm Hoàng Tâm,783.0,Kiên Giang,Male,40.0,6,0.0,2,1,0,109742.55,0
9539,15572767,Phạm Xuân Tâm,nan,Đà Nẵng,Male,,2,0.0,2,1,0,124489.88,0
9542,15669290,Đỗ Thanh Khoa,603.0,Bắc Ninh,Male,,8,,1,1,1,191457.06,0
9543,15621140,Vũ Thị Trang,644.0,Bà Rịa - Vũng Tàu,Male,unknown,9,0.0,2,1,1,96442.86,0
9544,15613518,Lý Thanh Tuấn,nan,Kiên Giang,Female,35.0,6,112668.7,1,0,1,122584.29,0
9545,15728043,Đặng Thị Tâm,,Hà Nội,Female,unknown,7,nan,2,1,0,57215.85,0
9546,15570073,Ngô Thùy Huyền,721.0,TP.HCM,Male,57.0,1,,1,1,1,195940.96,0
9547,15777033,Ngô Văn Huyền,524.0,Cần Thơ,Male,29.0,7,0.0,2,1,1,105448.74,0
9548,15682454,Hoàng Minh Khánh,626.0,Đà Nẵng,Female,34.0,3,0.0,2,1,1,37870.29,0
9549,15758513,Trần Hải Khánh,569.0,An Giang,Male,43.0,7,0.0,2,1,0,52534.81,0
9550,15772604,Phạm Thanh Dũng,578.0,Cần Thơ,Male,36.0,1,157267.95,2,1,0,141533.19,0
9551,15721715,Bùi Xuân Minh,769.0,Cần Thơ,Female,,9,133871.05,1,1,1,,0
9552,15688563,Lý Thùy Huyền,694.0,Khánh Hòa,Male,31.0,4,141989.27,2,1,0,26116.82,0
9553,15772009,Trần Hải Lan,664.0,Lâm Đồng,Female,41.0,5,0.0,1,1,1,152054.33,0
9554,15809585,Nguyễn Ngọc Thảo,646.0,Long An,Male,38.0,7,0.0,2,1,0,1528.4,0
9558,15757310,Đỗ Hữu Thảo,655.0,Bắc Ninh,Male,67.0,6,148363.38,1,1,1,186995.17,0
9560,15761706,Lý Văn Hải,705.0,Bắc Ninh,Female,39.0,8,144102.32,1,1,1,11682.36,0
9562,15810010,Đỗ Hoàng Tuấn,678.0,TP.HCM,Male,36.0,6,,2,1,0,53172.02,0
9563,15627027,Phạm Hoàng Khánh,738.0,Cần Thơ,Male,39.0,5,0.0,2,1,1,114388.98,0
9564,15624374,Đỗ Tuấn Thảo,,Quảng Ninh,Male,28.0,9,0.0,2,0,1,2151.17,0
9565,15720083,Lý Ngọc Anh,554.0,Hải Phòng,Male,42.0,1,0.0,2,0,1,183492.9,0
9568,15696733,Đỗ Minh Khánh,724.0,Bà Rịa - Vũng Tàu,Male,,4,0.0,1,1,0,8982.75,0
9569,15677522,Võ Thanh Hà,593.0,An Giang,Male,33.0,1,,2,0,0,9984.4,0
9570,15643523,Trần Thanh Tâm,710.0,Đồng Nai,Female,30.0,10,0.0,2,1,0,19500.1,0
9571,15624936,Dương Hoàng Hùng,631.0,Hải Phòng,Male,35.0,8,129205.49,1,1,1,79146.36,0
9574,15796834,Trần Ngọc Minh,652.0,Bà Rịa - Vũng Tàu,Male,35.0,7,,2,1,1,55207.88,0
9575,15720123,Đỗ Ngọc Lan,554.0,Bà Rịa - Vũng Tàu,Male,37.0,3,0.0,2,1,0,166177.3,0
9576,15604732,Hoàng Tuấn Mai,483.0,An Giang,Female,30.0,9,0.0,2,0,0,136356.97,0
9577,15723484,Đỗ Phương Hà,669.0,Thanh Hóa,Female,42.0,1,103873.39,1,1,0,148611.52,0
9579,15810891,Vũ Ngọc Hải,662.0,Thừa Thiên Huế,Male,34.0,2,117731.79,2,0,1,55120.79,0
9580,15640407,Đặng Tuấn Hà,821.0,Hải Phòng,Male,45.0,0,nan,2,1,1,131778.58,0
9581,15778838,Ngô Thị Trang,783.0,TP.HCM,Male,38.0,9,114135.17,1,1,0,153269.98,0
9582,15709256,Lý Hoàng Nam,850.0,Bình Dương,Female,28.0,9,0.0,2,1,1,164864.67,0
9583,15742285,Đỗ Hoàng Linh,559.0,Đà Nẵng,Male,62.0,6,,1,1,1,20367.68,0
9584,15729019,Trần Tuấn Phúc,602.0,Long An,Male,34.0,8,98382.72,1,1,0,,0
9586,15610557,Võ Minh Lan,695.0,Bình Dương,Female,35.0,7,,2,1,1,127977.66,0
9587,15786418,Dương Văn Phúc,546.0,Cần Thơ,Female,20.0,6,0.0,1,0,1,20508.85,0
9588,15653050,Đặng Thị Tuấn,,Khánh Hòa,Female,76.0,10,95052.29,1,1,0,,0
9589,15744914,Lê Tuấn Dũng,100.0,Bắc Ninh,Male,110.0,1,1620246.8601358375,1,1,0,105013.63,0
9590,15669611,Đặng Minh Tâm,nan,Nghệ An,Male,71.0,3,83116.68,1,1,1,27597.76,0
9591,15594786,Phạm Xuân Phúc,772.0,An Giang,Male,34.0,7,111565.91,1,1,1,121073.23,0
9592,15649211,Dương Xuân Hải,708.0,Thanh Hóa,Male,40.0,8,83015.71,1,1,0,101089.76,0
9593,15766066,Đỗ Xuân Tâm,668.0,Quảng Ninh,Female,28.0,1,124511.01,1,0,0,,0
9594,15772216,Trần Hải Nam,738.0,Kiên Giang,Female,67.0,1,130652.52,1,0,1,22762.23,0
9595,15619898,Đỗ Thùy Tuấn,nan,Đồng Nai,Male,,5,0.0,2,1,1,7008.65,0
9596,15724543,Trần Phương Hà,597.0,Thanh Hóa,Male,61.0,5,0.0,2,1,1,81299.17,0
9597,15755084,Trần Minh Dũng,531.0,Bình Dương,Male,37.0,7,121854.45,1,1,0,147521.35,0
9598,15730441,Vũ Hoàng Phúc,509.0,Nghệ An,Male,26.0,10,0.0,2,1,1,6177.83,0
9599,15666767,Hoàng Minh Nam,,Bà Rịa - Vũng Tàu,Male,35.0,1,,1,0,0,59374.82,0
9600,15690456,Đặng Tuấn Anh,749.0,Kiên Giang,Female,32.0,7,79523.13,1,0,1,157648.12,0
9602,15797692,Lý Xuân Lan,659.0,Hà Nội,Female,33.0,7,89939.62,1,1,0,136540.09,0
9604,15698927,Vũ Ngọc Mai,nan,Khánh Hòa,Male,,7,0.0,2,0,1,36267.21,0
9605,15687363,Dương Xuân Dũng,770.0,Lâm Đồng,Male,31.0,3,155047.56,2,1,1,186064.34,0
9606,15733444,Phạm Thị Tuấn,736.0,Nghệ An,Female,29.0,9,0.0,2,0,0,176152.7,0
9607,15678057,Phạm Hữu Anh,524.0,Nghệ An,Male,44.0,10,118569.03,2,0,0,82117.2,0
9608,15806918,Dương Xuân Huyền,674.0,Long An,Male,28.0,5,,1,1,1,151925.25,0
9609,15638247,Võ Tuấn Phúc,nan,Bắc Ninh,Male,44.0,9,0.0,2,1,0,142287.65,0
9610,15674833,Đỗ Hoàng Thảo,741.0,Hải Phòng,Female,35.0,1,0.0,2,1,0,36557.55,0
9611,15812534,Dương Phương Tuấn,455.0,Hải Phòng,Male,40.0,1,0.0,3,0,1,129975.34,0
9612,15586522,Đặng Hoàng Trang,608.0,Bà Rịa - Vũng Tàu,Male,37.0,2,nan,1,1,0,,0
9613,15794297,Hoàng Ngọc Dũng,776.0,Bà Rịa - Vũng Tàu,Male,36.0,1,0.0,2,1,0,53477.76,0
9615,15615931,Vũ Minh Nam,,Cần Thơ,Female,37.0,4,0.0,2,0,1,171039.56,0
9617,15664539,Dương Ngọc Tâm,nan,Kiên Giang,Male,35.0,9,61172.04,1,0,0,82951.12,0
9618,15583692,Phạm Thùy Minh,591.0,Bình Dương,Female,unknown,2,90194.34,2,1,0,57064.57,0
9619,15693131,Lê Văn Thảo,581.0,Đồng Nai,Female,24.0,3,95508.2,1,1,1,45755.0,0
9620,15779973,Phạm Thanh Phúc,684.0,Đà Nẵng,Male,unknown,3,nan,1,1,1,176882.08,0
9621,15620557,Lý Hải Linh,561.0,Nghệ An,Male,unknown,4,101470.29,1,0,1,88838.14,0
9622,15639549,Phạm Xuân Tuấn,,Khánh Hòa,Female,33.0,4,70541.06,1,0,0,88592.8,0
9623,15618750,Bùi Xuân Tuấn,590.0,Lâm Đồng,Male,31.0,8,112211.61,1,1,0,,0
9624,15796790,Lê Xuân Linh,573.0,Nghệ An,Female,,8,154543.98,1,1,0,29586.73,0
9627,15665158,Vũ Văn Trang,813.0,Hà Nội,Male,27.0,1,nan,1,0,1,,0
9628,15689322,Võ Hải Minh,146.0,Thanh Hóa,Male,118.0,3,1456577.291193115,1,1,0,59927.99,0
9629,15596624,Dương Xuân Minh,662.0,Quảng Ninh,Female,22.0,9,0.0,2,1,1,44377.65,0
9630,15601977,Trần Phương Hải,497.0,TP.HCM,Male,44.0,2,121250.04,1,0,1,79691.4,0
9631,15801462,Phạm Minh Anh,716.0,Cần Thơ,Male,,8,109578.04,2,1,1,,0
9632,15566139,Võ Thị Tuấn,526.0,Thừa Thiên Huế,Female,37.0,5,53573.18,1,1,0,62830.97,0
9633,15791006,Vũ Ngọc Dũng,214.0,Kiên Giang,Female,unknown,6,376084.78782401275,1,1,0,90346.1,0
9634,15668057,Võ Phương Khánh,669.0,TP.HCM,Female,31.0,6,113000.66,1,1,0,40467.82,0
9635,15580805,Võ Hữu Trang,655.0,TP.HCM,Male,unknown,10,0.0,2,1,0,51620.94,0
9638,15803654,Đặng Văn Minh,790.0,Bà Rịa - Vũng Tàu,Female,31.0,2,151290.16,1,1,1,172437.12,0
9640,15650924,Đỗ Ngọc Phúc,761.0,Bình Dương,Female,32.0,4,103515.39,2,1,1,177622.38,0
9641,15647203,Võ Ngọc Lan,750.0,Bà Rịa - Vũng Tàu,Female,unknown,3,0.0,1,1,0,191520.5,0
9642,15682778,Bùi Phương Anh,108.0,Khánh Hòa,Male,124.0,9,0.0,2,1,1,,0
9643,15579820,Phạm Xuân Hải,704.0,Hà Nội,Male,38.0,6,106687.76,1,1,0,173776.5,0
9644,15709354,Trần Tuấn Trang,521.0,Kiên Giang,Female,41.0,2,0.0,2,1,1,113089.43,0
9645,15728480,Đặng Hoàng Tuấn,452.0,Hà Nội,Female,35.0,8,0.0,2,1,1,149614.81,0
9646,15641091,Đặng Minh Lan,695.0,Thừa Thiên Huế,Female,unknown,5,,1,0,0,99537.68,0
9648,15679693,Đỗ Thị Tâm,625.0,Đồng Nai,Male,,5,0.0,2,0,1,90.07,0
9649,15797190,Nguyễn Minh Linh,608.0,Bắc Ninh,Female,40.0,7,96202.32,1,0,0,161154.85,0
9650,15788025,Phạm Phương Tuấn,715.0,Nghệ An,Female,38.0,0,nan,2,1,1,332.81,0
9651,15646168,Hoàng Thanh Anh,212.0,Bà Rịa - Vũng Tàu,Male,121.0,5,,2,1,0,66285.18,0
9652,15580493,Bùi Minh Hùng,469.0,Nghệ An,Male,33.0,1,,1,1,0,163477.22,0
9654,15735799,Đặng Minh Trang,527.0,Lâm Đồng,Male,58.0,3,,1,1,1,126144.96,0
9655,15773098,Vũ Hoàng Nam,,An Giang,Male,,5,0.0,2,0,0,53437.1,0
9656,15668971,Hoàng Tuấn Nam,583.0,Đà Nẵng,Female,40.0,4,nan,2,1,0,26920.43,0
9657,15603221,Dương Hoàng Tuấn,696.0,Bắc Ninh,Male,32.0,4,84421.62,1,0,1,52314.71,0
9658,15740043,Vũ Thùy Khánh,606.0,Cần Thơ,Male,32.0,5,83161.65,1,1,1,116885.59,0
9659,15712264,Đỗ Hoàng Dũng,713.0,Đồng Nai,Female,39.0,10,0.0,2,1,1,126263.97,0
9660,15751926,Đặng Hải Huyền,821.0,Thừa Thiên Huế,Male,42.0,3,87807.29,2,1,1,64613.81,0
9661,15589401,Nguyễn Hữu Tuấn,550.0,Quảng Ninh,Female,30.0,4,,2,1,0,89216.29,0
9662,15742019,Lý Ngọc Hải,675.0,Quảng Ninh,Female,39.0,6,,2,0,0,83419.15,0
9663,15660611,Vũ Hoàng Huyền,748.0,Đà Nẵng,Male,39.0,3,0.0,2,1,1,123998.52,0
9664,15607634,Dương Hoàng Huyền,,TP.HCM,Male,40.0,9,,2,0,1,96985.58,0
9665,15595036,Vũ Minh Lan,726.0,Thừa Thiên Huế,Male,30.0,7,92847.59,1,1,0,146154.06,0
9666,15745794,Đặng Văn Tâm,547.0,TP.HCM,Male,30.0,6,0.0,2,1,1,,0
9667,15781689,Vũ Phương Khoa,,Thanh Hóa,Male,35.0,5,nan,2,1,0,95009.6,0
9668,15696054,Đỗ Phương Mai,596.0,Bắc Ninh,Male,37.0,2,0.0,1,0,1,121175.86,0
9669,15752467,Lê Xuân Linh,720.0,Bình Dương,Male,34.0,3,0.0,2,1,1,77047.78,0
9670,15597739,Đỗ Phương Tâm,674.0,Cần Thơ,Male,37.0,3,0.0,1,1,0,158049.9,0
9671,15651336,Vũ Thanh Thảo,756.0,Kiên Giang,Female,32.0,4,0.0,2,1,0,,0
9672,15636061,Phạm Minh Linh,649.0,Thừa Thiên Huế,Male,unknown,4,68345.86,2,1,1,142566.75,0
9673,15723013,Trần Hữu Linh,613.0,Khánh Hòa,Male,,7,76656.4,2,1,1,185483.24,0
9674,15784148,Bùi Phương Trang,643.0,Khánh Hòa,Male,,9,0.0,2,0,0,155870.82,0
9675,15578098,Lê Hoàng Mai,600.0,Quảng Ninh,Male,31.0,8,0.0,2,1,1,121555.51,0
9676,15638621,Bùi Tuấn Linh,,Nghệ An,Male,39.0,1,60374.98,1,1,0,40223.74,0
9677,15720924,Bùi Minh Trang,585.0,Long An,Female,34.0,1,0.0,1,1,1,75503.6,0
9679,15718064,Nguyễn Thùy Khoa,136.0,TP.HCM,Male,113.0,2,0.0,2,0,0,117173.8,0
9680,15605067,Bùi Văn Anh,,Đà Nẵng,Male,19.0,9,0.0,2,1,0,3453.4,0
9681,15655335,Đặng Hải Nam,,Quảng Ninh,Male,36.0,1,,2,1,0,,0
9682,15607301,Lê Hải Hải,651.0,Hà Nội,Female,63.0,8,129968.67,1,1,1,,0
9683,15694628,Lý Thị Tâm,686.0,Hải Phòng,Female,,4,157731.6,2,1,0,162820.6,0
9684,15607112,Phạm Hải Mai,606.0,Hải Phòng,Male,32.0,6,0.0,2,0,1,36540.63,0
9685,15635775,Phạm Hoàng Khánh,781.0,Thanh Hóa,Male,33.0,3,,1,1,0,6959.0,0
9686,15644280,Lý Hữu Linh,593.0,Cần Thơ,Male,45.0,4,138825.19,1,0,0,10828.78,0
9687,15708362,Phạm Thùy Thảo,793.0,Đà Nẵng,Male,63.0,4,103729.79,2,1,1,80272.06,0
9688,15771997,Ngô Ngọc Hải,791.0,Khánh Hòa,Female,unknown,10,75499.24,1,1,0,22184.14,0
9689,15730579,Hoàng Thanh Mai,850.0,Cần Thơ,Male,68.0,5,169445.4,1,1,1,186335.07,0
9690,15728005,Bùi Xuân Mai,698.0,Kiên Giang,Female,57.0,9,111359.55,2,1,0,,0
9692,15754599,Dương Thùy Dũng,765.0,Bắc Ninh,Male,42.0,4,123311.39,2,1,1,82868.34,0
9693,15693690,Phạm Ngọc Khoa,574.0,Thanh Hóa,Male,52.0,7,,1,1,0,196257.67,0
9695,15659710,Bùi Thanh Anh,581.0,Khánh Hòa,Male,25.0,5,77886.53,2,1,0,150319.49,0
9696,15658675,Bùi Xuân Tâm,,Kiên Giang,Male,37.0,6,135795.63,1,0,1,46523.6,0
9697,15638788,Đặng Ngọc Mai,,Nghệ An,Male,32.0,8,97514.07,1,1,1,199138.84,0
9699,15771477,Vũ Thị Hà,779.0,Nghệ An,Male,49.0,9,106160.37,1,0,0,116893.87,0
9700,15570145,Lê Minh Phúc,763.0,Long An,Female,23.0,2,0.0,2,1,0,153983.99,0
9701,15797149,Đỗ Minh Hùng,166.0,Kiên Giang,Female,114.0,4,749579.8828777832,2,1,1,63531.19,0
9702,15636912,Bùi Thùy Lan,678.0,Hải Phòng,Male,38.0,3,124483.53,1,1,0,,0
9703,15687828,Nguyễn Hữu Dũng,644.0,Long An,Female,31.0,5,86006.3,1,1,1,73922.95,0
9704,15667424,Hoàng Hoàng Mai,682.0,Hải Phòng,Female,43.0,7,111094.05,2,1,1,64679.3,0
9705,15759872,Dương Văn Hải,,Bắc Ninh,Male,22.0,9,0.0,2,1,0,157072.91,0
9706,15572374,Lý Ngọc Mai,733.0,Lâm Đồng,Male,36.0,1,0.0,2,0,1,108377.82,0
9707,15754926,Đỗ Xuân Hà,512.0,Nghệ An,Female,unknown,6,0.0,2,1,0,,0
9708,15687431,Hoàng Hoàng Linh,642.0,Khánh Hòa,Female,,7,115171.71,1,1,1,37674.47,0
9709,15604515,Dương Thùy Minh,737.0,Hà Nội,Female,,10,111543.26,2,0,0,106327.85,0
9710,15682839,Ngô Hải Linh,,Đồng Nai,Female,57.0,8,137936.94,1,1,1,84475.13,0
9711,15624677,Đỗ Phương Huyền,543.0,Thanh Hóa,Female,37.0,3,122304.65,2,0,0,33998.7,0
9712,15646366,Đỗ Ngọc Trang,521.0,Bắc Ninh,Male,41.0,8,,1,0,1,20491.15,0
9713,15701768,Vũ Ngọc Phúc,637.0,Hà Nội,Male,32.0,3,0.0,2,1,1,197827.06,0
9714,15623566,Lê Hữu Thảo,714.0,Cần Thơ,Male,40.0,9,46520.69,1,1,1,96687.25,0
9715,15681274,Bùi Xuân Trang,726.0,Hà Nội,Female,56.0,2,105473.74,1,1,1,,0
9716,15762573,Phạm Phương Huyền,680.0,Nghệ An,Female,,7,0.0,2,1,0,98949.85,0
9718,15654222,Phạm Ngọc Tuấn,757.0,Khánh Hòa,Male,30.0,3,,1,0,1,198341.15,0
9721,15621815,Vũ Hữu Hùng,803.0,Quảng Ninh,Female,40.0,6,165526.71,1,1,0,12328.08,0
9722,15724876,Phạm Thùy Khoa,560.0,Hà Nội,Female,38.0,5,83714.41,1,1,1,,0
9723,15696588,Trần Phương Thảo,679.0,Bắc Ninh,Female,,3,0.0,2,1,1,2243.41,0
9724,15612832,Trần Minh Khoa,,An Giang,Male,32.0,7,,1,0,0,86786.41,0
9725,15804295,Dương Thùy Huyền,,TP.HCM,Male,,2,100254.76,2,1,1,12706.67,0
9727,15662494,Phạm Minh Hải,773.0,Lâm Đồng,Male,43.0,7,,1,1,1,177357.16,0
9730,15615330,Bùi Xuân Mai,651.0,Lâm Đồng,Male,23.0,10,0.0,2,1,1,170099.23,0
9731,15638487,Trần Văn Lan,586.0,Cần Thơ,Male,38.0,2,,1,0,1,189143.94,0
9732,15627859,Lê Xuân Phúc,,Bà Rịa - Vũng Tàu,Male,29.0,7,,1,1,0,163257.44,0
9733,15622192,Trần Văn Phúc,724.0,Đà Nẵng,Male,39.0,3,,2,0,1,95562.81,0
9734,15789413,Đặng Hoàng Minh,nan,Bà Rịa - Vũng Tàu,Male,64.0,3,,2,1,1,75272.63,0
9735,15583221,Lý Ngọc Hải,667.0,Thanh Hóa,Male,70.0,3,77356.92,2,1,1,20881.96,0
9737,15644103,Bùi Văn Dũng,659.0,Thanh Hóa,Male,78.0,2,151675.65,1,0,1,49978.67,0
9738,15741197,Bùi Thị Linh,710.0,Hải Phòng,Male,22.0,8,0.0,3,1,0,107292.91,0
9740,15797293,Phạm Ngọc Anh,677.0,An Giang,Female,25.0,3,0.0,2,1,0,179608.96,0
9741,15572021,Đặng Minh Anh,,Bà Rịa - Vũng Tàu,Female,29.0,8,nan,2,1,0,70223.22,0
9742,15637461,Võ Thanh Thảo,758.0,Quảng Ninh,Male,35.0,7,0.0,2,1,0,77951.84,0
9743,15620577,Nguyễn Thị Lan,715.0,Đà Nẵng,Male,45.0,4,0.0,2,1,1,55043.93,0
9744,15609643,Trần Ngọc Trang,158.0,Lâm Đồng,Male,121.0,9,,2,0,1,101677.46,0
9746,15603883,Vũ Văn Hải,nan,Đồng Nai,Male,36.0,4,0.0,2,1,1,8037.03,0
9747,15782550,Lý Hoàng Dũng,490.0,Đồng Nai,Female,,0,139659.04,1,1,1,176254.12,0
9750,15767594,Đỗ Văn Hải,533.0,Đồng Nai,Female,35.0,8,nan,2,1,1,187900.12,0
9752,15789339,Hoàng Thanh Linh,681.0,Long An,Male,59.0,4,,1,0,1,140166.95,0
9753,15781530,Lý Thanh Anh,,Đồng Nai,Male,21.0,8,,2,1,1,155782.89,0
9754,15705174,Võ Phương Linh,656.0,Quảng Ninh,Male,68.0,7,153545.11,1,1,1,186574.68,0
9755,15572114,Đặng Thị Nam,673.0,Đà Nẵng,Male,40.0,1,121629.22,1,1,1,3258.6,0
9756,15804009,Ngô Hoàng Thảo,806.0,Hải Phòng,Male,36.0,8,167983.17,2,1,1,106714.28,0
9758,15696047,Lê Thị Phúc,501.0,Đà Nẵng,Male,35.0,6,,1,1,1,13591.52,0
9759,15701160,Bùi Xuân Hùng,nan,Lâm Đồng,Female,43.0,4,,1,1,1,74854.97,0
9760,15790093,Đỗ Xuân Dũng,627.0,Thừa Thiên Huế,Female,27.0,2,0.0,2,1,0,125451.01,0
9761,15632143,Hoàng Thùy Tâm,652.0,Thanh Hóa,Male,31.0,2,,1,0,0,149740.22,0
9762,15736778,Đặng Hoàng Phúc,807.0,Thừa Thiên Huế,Female,60.0,1,72948.58,2,1,1,17355.36,0
9763,15734917,Đặng Hải Hùng,708.0,Bà Rịa - Vũng Tàu,Male,21.0,8,133974.36,2,1,0,50294.09,0
9764,15643903,Vũ Phương Khoa,619.0,Bà Rịa - Vũng Tàu,Male,27.0,1,154483.98,1,1,0,156394.74,0
9765,15569526,Dương Minh Tuấn,601.0,Bình Dương,Male,40.0,10,98627.13,2,0,0,77977.69,0
9766,15777067,Bùi Hoàng Trang,445.0,Đồng Nai,Male,64.0,2,136770.67,1,0,1,43678.06,0
9767,15795511,Vũ Thanh Hùng,800.0,Khánh Hòa,Male,39.0,4,95252.72,1,1,0,13906.34,0
9768,15610419,Nguyễn Xuân Linh,554.0,Hà Nội,Male,33.0,3,117413.95,1,1,1,12766.74,0
9770,15703707,Phạm Hữu Nam,656.0,An Giang,Male,44.0,10,143571.52,1,0,0,127444.14,0
9772,15771323,Hoàng Minh Hùng,480.0,Đà Nẵng,Male,,5,121626.9,1,1,1,82438.13,0
9773,15750549,Lý Minh Lan,660.0,Đồng Nai,Male,30.0,1,84440.1,2,1,1,60485.98,0
9774,15698462,Bùi Hoàng Thảo,532.0,Long An,Male,unknown,4,0.0,2,1,1,132798.78,0
9775,15739692,Lê Thùy Tuấn,679.0,Đồng Nai,Male,42.0,1,0.0,2,0,0,71823.15,0
9776,15744041,Hoàng Xuân Huyền,780.0,Đà Nẵng,Female,26.0,3,,1,1,0,117144.15,0
9777,15700714,Ngô Ngọc Khoa,747.0,An Giang,Male,29.0,7,nan,2,1,1,141706.43,0
9778,15777743,Ngô Hoàng Tuấn,705.0,Khánh Hòa,Female,39.0,3,92224.56,1,1,1,54517.25,0
9779,15623143,Lý Xuân Minh,,Khánh Hòa,Female,43.0,9,0.0,2,1,0,183147.17,0
9780,15712568,Ngô Ngọc Tuấn,515.0,Thừa Thiên Huế,Male,40.0,10,121355.99,1,1,0,,0
9781,15617432,Bùi Minh Tâm,816.0,Đồng Nai,Female,40.0,9,109003.26,1,1,1,,0
9783,15728829,Trần Minh Hùng,509.0,Nghệ An,Male,18.0,7,102983.91,1,1,0,171770.58,0
9784,15680430,Trần Phương Nam,241.0,Hà Nội,Female,124.0,4,876213.5163984743,2,1,0,104263.82,0
9786,15609187,Võ Hữu Dũng,455.0,TP.HCM,Female,27.0,5,155879.09,2,0,0,70774.97,0
9787,15609521,Đặng Tuấn Dũng,803.0,Bà Rịa - Vũng Tàu,Male,34.0,4,142929.16,2,1,1,114869.56,0
9788,15752626,Phạm Phương Mai,553.0,Thừa Thiên Huế,Male,32.0,7,64082.09,1,0,1,109159.58,0
9789,15571756,Đỗ Hữu Hà,724.0,Khánh Hòa,Female,28.0,5,0.0,1,1,0,59351.68,0
9790,15814040,Đỗ Phương Nam,610.0,Thanh Hóa,Female,,1,0.0,2,1,1,199657.46,0
9791,15658211,Ngô Hữu Dũng,559.0,Hà Nội,Female,39.0,2,0.0,2,1,1,121151.1,0
9793,15787168,Phạm Thùy Anh,819.0,Bình Dương,Female,28.0,8,168253.21,1,1,1,102799.14,0
9794,15772363,Ngô Văn Hà,772.0,Thanh Hóa,Female,42.0,0,101979.16,1,1,0,90928.48,0
9795,15659364,Nguyễn Thanh Hải,685.0,Lâm Đồng,Male,23.0,5,164902.43,1,0,0,141152.28,0
9796,15738980,Bùi Thanh Mai,506.0,Bình Dương,Male,43.0,2,0.0,2,1,0,,0
9797,15794236,Ngô Thùy Nam,642.0,Thừa Thiên Huế,Male,22.0,10,111812.52,2,1,1,,0
9798,15721383,Trần Văn Khánh,nan,Đà Nẵng,Male,40.0,10,0.0,2,1,1,194792.42,0
9799,15652981,Nguyễn Hữu Hà,600.0,Hà Nội,Male,30.0,2,119755.0,1,1,1,21852.91,0
9802,15578878,Đặng Hoàng Hùng,569.0,Cần Thơ,Female,30.0,3,139528.23,1,1,1,33230.37,0
9803,15744295,Ngô Hoàng Trang,756.0,TP.HCM,Male,40.0,1,94773.11,1,1,0,114279.63,0
9804,15776558,Lý Văn Nam,673.0,Kiên Giang,Male,31.0,1,108345.22,1,0,1,38802.03,0
9805,15596136,Ngô Ngọc Huyền,637.0,Thanh Hóa,Female,,9,,1,1,1,72504.76,0
9806,15704597,Lê Hoàng Lan,644.0,Hà Nội,Male,,7,174571.36,1,0,1,43943.09,0
9807,15648272,Đặng Văn Hải,658.0,An Giang,Male,35.0,9,71829.34,1,1,1,68141.92,0
9808,15594915,Vũ Xuân Linh,,Đồng Nai,Female,36.0,8,nan,2,0,1,,0
9809,15581115,Nguyễn Thùy Anh,603.0,Long An,Female,39.0,9,76769.68,1,0,0,48224.72,0
